Txn Hash,Method,Block Number,Value,Txn Fee
0x90124e92c5b6ea3e8ac518c3b63e42fdd8e5eb1b047711e0fe4680733de14a56,Execute,19305023,2.4 ETH,0.00560333
0x66bce77b366e0b35e844e7ddc59fae4530ccdf51e6bfee8c3f7091bf896489a7,Approve,19305023,0 ETH,0.00187775
0xb25e0cc3f09ac9835185bd2bc7c1f25223de8ba71d4ac32b275d600836528dd0,Execute,19305023,0 ETH,0.01031209
0xa376c03028e877d85658d3091e7a256d343b7be0c6758469a7513fb5622cb6d1,Wrap And Swap ET...,19305023,0.0235 ETH,0.00436872
0x47f789087be624dbc9bb1d3b75957ea3db0f2df6e2e7bd27db7bc3988b64d66e,Transfer,19305023,0.027 ETH,0.0007096
0x52e518a02c162b97ddf26b3fcd80426f418cc22dddc22c1a644c42909feba104,Execute,19305023,0.06 ETH,0.00515364
0x80e1c3d0e4cdf9288e21c8793d564efa98ed87987b3ac16626ab5bb7875f53bf,Set Approval For...,19305023,0 ETH,0.00155809
0x4b27c5ac8f340418d6b6c732397e2667e594b4238bf3f2d8d70ae9361676932c,Transfer,19305023,0.106770359 ETH,0.0007096
0xcefd956f5e81230521cdcb125d85ee8b36bc9a04dd6f0e635bf80a752b6755d2,Execute,19305023,0.15 ETH,0.00441373
0x883b4c9804bc864f706828bd5c1b617769a30546c059b7ef92a3f8a761aa0296,Stake,19305023,0 ETH,0.00300894
0x1cecc67889898e965333878616923228dbd3d8841025186ad9922334af09519a,Transfer,19305023,0.014866284 ETH,0.0007096
0xe1e119658dd12b7e4a0c11d718f15dfb485ddba92950d2614ec326635297040c,Execute,19305023,0 ETH,0.00514574
0x8c1953d67cfffaa1e323d0e7257e4f95710b29a94c847e1c2805a1de71b24b1c,Execute,19305023,0 ETH,0.00687201
0x85500ba27fcf87a174e4fed7b4e3fbe15bea9f47a3f9a53f85f5ec1eea37bf13,Take Bid Single,19305023,0 ETH,0.00523302
0xbdf0650e35e86d5f93378839d9dd61024a6ef38e13452af4c27e0777ab378121,Claim Token,19305023,0 ETH,0.00428846
0xe20d3b8112ac18ff8ccf9218e981467f5c3a4e3cbb00edc24943dc403195dc08,Execute,19305023,0 ETH,0.00645084
0x0316fcdeea5d6711da39e44746d52b357903abf70a85d9f95e82e99a8c24e15d,Transfer,19305023,0.510450887 ETH,0.0007096
0x08ed59ad6b6fece1ff20ce9cb7b40fae6bb023382dfe50abb5b27ba0daa062b2,Transfer,19305023,5 ETH,0.00125306
0xaf77b37eefec6801dec49f38b3696f4ea29d3991382488f2aa5e46d793bdf75b,Deposit ERC20,19305023,0 ETH,0.00587059
0x698effde067329f3694013107c7e79d1660bc9a9d448c2e96c12a37fb324fdf1,Approve,19305023,0 ETH,0.00163848
0x35efb6bdeb43941201d0a2433723d16a3395d5312758b6adfedfa565f6eb58d5,Approve,19305023,0 ETH,0.00157185
0x116d198a533cfa6f0c34a22a770508ffd9551ad2bf3bc9205156c8e00a827ed6,Execute,19305023,0.3 ETH,0.00525836
0x188d2b7140329211d22b938a63e2c6a90cfbc675419964d199a578889863e2f3,Execute,19305023,0 ETH,0.00696467
0x9193c4dce94d5ec7776dc1d8989cc1bce78460770a3ef1930b4777d24ce3a4ba,Transfer,19305023,0.003558 ETH,0.0007096
0x2677f14709a7eed5e24a7e6fc617c49a02974180a734e6ebe0f332f95e5ff2e4,Submit Unwrap Re...,19305023,0 ETH,0.00179118
0x0ac5fc7e77ed78a3b5a4b05c4c1647e4932aa7f6a7657a8383bd64ff3c9ea573,Withdraw,19305023,0 ETH,0.00120211
0x1eab336a67428e5816982d8af43ff988d07dea2b1dcbee52bb0bdc1266841ba9,Approve,19305023,0 ETH,0.00157185
0x961192b6144e063c7dce0a1ff0cd06336034732f4a85a8ee159906036960618c,Transfer,19305023,0.002 ETH,0.0007096
0x1389364c6780eff5ddb4584ff29dd6b92be574dac4a5d6a7dbe70bfc6c1ca6f1,Deposit,19305023,0.002 ETH,0.00094404
0x6e5ca13d933c681857afadf6c82c6b6131616f557be1608c45daccad4dfa2823,Transfer,19305023,0.0205 ETH,0.0007096
0x00a3934f46ad4a7d2ff8d680c1266c17ebf05f3aa0201efa385a0bc5e3dc0732,Transfer*,19305023,0.003 ETH,0.00071123
0xed737b5763fad4d0381f16cba69b88a37a983a1b4660b5eb22af21d0dbef313a,Approve,19305023,0 ETH,0.00156198
0x2f1565caeb4d78e43df5e723d7ad8cbfc4d82e9539a8542f1d1c9fccf794a198,Transfer,19305023,1.8 ETH,0.0007096
0x694c0633c07c3694ea474477945d0e829b1c813528e247f2b8e9f5f742e47a21,Transfer,19305023,0.34 ETH,0.0007096
0x84a456be8522dd7fa20885814fb50cc61006228de8cae9c4d7cba46122b4265d,Send Message,19305023,0.006201096 ETH,0.00400827
0xd431d923fd4b194cd6e9f339bb7a347a01b3e73a659deb894b18504b5a8747a3,Transfer,19305023,0.00516757 ETH,0.0007096
0x39e6dc95541d5ef1c03cc2c24bd09468ef525eb7740a9b1ad301b38c59b03dc8,Transfer,19305023,0.008439923 ETH,0.0007096
0x5f666ebcc14361dae7334d7486dc7230c1fe7124b191e9f4160f722760378426,Transfer,19305023,1.78 ETH,0.0007096
0xbd0d9e63cea998e93aec2e5e28c1e29cdca6067d53a6a15d97f33cc2dc7c70ea,Transfer,19305023,0.01 ETH,0.0007096
0xb6d447269c53497288776ba134797f5482ff9bef4f1bf3b74a6aa637d611dafe,Withdraw,19305023,0 ETH,0.00102782
0xa791985116d2d63eb9ae200c5b6e19917b419c5d8ec185a52b48b975889e8fbb,Transfer,19305023,0 ETH,0.00108929
0x209f1417d6ae88b8740c8ecc9341eab3a4cf9c26a66ffb713eed9dfb01b31629,Approve,19305023,0 ETH,0.00157644
0x289586f2cdb893a8181b65d800216b72c4f0c0ebc3b4174f90bddf8d393dc38d,Submit,19305023,0.5 ETH,0.00271484
0x273540eb0e7525bded33c2ab7c854871340edb722f90470c9afc241af541d269,Add Sequencer L2...,19305023,0 ETH,0.06233325
0xb14273e9e79af34cd305ff7ba4b266953f2425c44f5d7e80b5d3706b89c10f63,Swap,19305023,0 ETH,0.01326067
0x27058275e1817d2bdc9a1b8b97a879bd3a3b690342430cfa36a88292f45471ac,Add Sequencer L2...,19305023,0 ETH,0.06146458
0xf78de5a6ba7a062bb863284d9df6213d17de24f3c02702fded03d574802c250b,Approve,19305023,0 ETH,0.00176262
0x26c01aa7f74e359f7f3d3fa3e71e4a3f1ac58b30e6aee95dbba208ff287a2fdf,Stake,19305023,0 ETH,0.00234803
0x7769f8aad1e0220f511c3dfa9291cce2bba118924338c1b7178c664e2ad62474,Bond Withdrawal,19305023,0 ETH,0.00390767
0x4b04de8fe6a647901d4174dbde1640f7f8c1a28c443a8dff323fea15798b583f,Execute,19305023,0 ETH,0.00998701
0x916bc78d8287e56e908a8dc9e78de969c7691b3a65042e7390a1e06a7a757ed2,Transfer*,19305023,0.002690557 ETH,0.00071246
0xeab667289fd11c4f949fb29b98452fac7b011d263b0f00a79fab1a5326256466,Register Continu...,19305023,0 ETH,0.00181077
0x612f59d6fc1280d09c7637c3896b4490e4116107d619607046040be49cf0b5ca,Transfer,19305023,0.01 ETH,0.00071102
0xfce7f511491677666eec5c881f2727986698a3072a02bc2cccee8232260916d3,Transfer,19305023,0.00085053 ETH,0.00071102
0x06a542dd6974e189b5f9fd025e236c05bf141572d026bdb9799142981f14d7f2,Execute,19305023,0 ETH,0.0176573
0xf695ee065bbf6c0853d0ae5efa30e7fac4d102e8d119885882c3077ea3dcbd43,Register Continu...,19305023,0 ETH,0.01447422
0x3af401c87ca444543efefe2536c2d79d7d09ffc520191fde7ff99b2e68342050,Transfer,19305023,0.01134065 ETH,0.000714
0x6c6d7744f0ae6c9e920bead32dd3d59ac4d302a88c726d564a195ae5f13fd09a,Transfer,19305023,0 ETH,0.00156998
0x5a18b73460cd73b1db83c573f47db153feae4d1d73132ea5cdaf97798e09b794,Transfer,19305023,0 ETH,0.00209144
0x269b303b02220f497a49ed1a75ac733e99562694e9c70bc1e6d700017b80e482,Transfer,19305023,0 ETH,0.00101209
0x1396493b2b145d93f717820cb2d35ad7d095c805cd7a913c960cdb4dbbdb87a0,Add_liquidity,19305023,0 ETH,0.00828261
0x4957da917ca7f62486a1bccb7015213ebbf5cacb7240e0af75dc6f8e25e7d949,Transfer*,19305023,0 ETH,0.00094909
0x46d4ff50e063fe4cc7c6e8853cd6f11f49f6efd0374fe630460dcd098500ed0b,Transfer,19305023,0.015472094 ETH,0.00071942
0x3c43c69bb7f0a4fa5e2fd8fb3807ba2d83c5eece765f9f755c1ad8c71e716e2e,0x0d5f0e3b,19305023,1.94 ETH,0.00477388
0x69ad21190e3725a3993cbfc59f1d012d48171eeeca9f212cf3ddac5f07dea4b8,Transfer,19305023,0.059791049 ETH,0.00072265
0x4d2e5ac292f098ea0b82f22fa6fa3bf9746d6e9d1611e5e217b6a035850b2fb3,Transfer,19305023,0.02904 ETH,0.00072265
0x463a5b012a2fbf881a7ced6be3968bcf7ea7801cc93e6f324bf2d7b59d010d09,Transfer,19305023,0.029961885 ETH,0.00072265
0x363d0f75b9504c33507b0b146dc08f4fdaca6046787836793bdf417cc8670994,Transfer,19305023,0 ETH,0.00217516
0xe566868cd971c2266c9810584b2f0f745152137ab1b2eed9ee076fab70d5f1d0,Transfer,19305023,0 ETH,0.00177666
0x410e03ed65fae65ed7ef7a40a92af36e42b2f2871fb53ce84644207f57a725ce,Transfer,19305023,0 ETH,0.00158671
0xfca66e8e669c7c9e9d6147f28094be1fcfaa7dab11fb39a88ea201e07c005596,Transfer,19305023,0 ETH,0.00178781
0x7d715285c2c322c6487a01a5d59668a3dd9bad62eb9a523679595e7a395b38fd,Transfer,19305023,0 ETH,0.00217516
0x6210d7eb998767d08619cb4672acabecd91ea53bd38c77c6a86f7337d8170e8e,Transfer,19305023,1.63594 ETH,0.00072265
0xf7555ece1f14e8b179a7584cfb21415fc747f3b7b0d6edd91e547d0ee2449e82,Transfer,19305023,0.08 ETH,0.00072992
0x0e20342c45b72c516c6fb0fa960290d452ba35d949c834aace1ce1792de05d14,Take Bid Single,19305023,0 ETH,0.00665481
0xdf594e427d50619ae09007847212e5323d2c95df18a4f5539dbcdb260b152521,Transfer,19305023,0.48 ETH,0.00074042
0xf43ae942bbf07c75d8a395ba15a8f58527c181f31156c4517565140fc3604c6a,Transfer,19305023,0.01 ETH,0.00074042
0xfa979bb1a4e3bbad6f4715183a6aaeb7ad131eb4c3d9f02739a5e1e7f17cc5c7,Transfer*,19305023,0.01 ETH,0.00075435
0x55d24cc6a1ef257c9b957df0278859e2f935f22edef35624628bd56752fc1d1b,Transfer,19305023,6.123902553 ETH,0.00075092
0xe08b486596140b039c346d0ec6c7f3ff019292e494e986fffc47644b46f5ef70,Transfer,19305023,0 ETH,0.00122994
0x0cc8f467c33585d82be712745f09d85f39cdc8cdb773b07c9a5c7e76ca157d03,Transfer,19305023,0 ETH,0.00164877
0x134817aa24213480c40419cc7c5d8121a79b69953284696f48c4e31b92ff86f3,Transfer,19305023,0.10719 ETH,0.00075092
0x6f854e29892f5eea84102eb01d4845bf2b55a07eecdcf68ea2c440368af423a6,Swap,19305023,0 ETH,0.0058002
0xea8e629b69c5bbed994f98fc5ff8d2cf1495ff1166f16920948ae26097c3f8ae,Transfer,19305023,0 ETH,0.0022263
0xa3dfa9c5c6fab68176f99e6805e8ae4208538f636d1c742066bd11d572cffd2c,Transfer,19305023,0 ETH,0.00184544
0xf5577be098ad9289846e86d7c809bbb5c468b85f6cac9d381443383c650f6f41,Transfer,19305023,0 ETH,0.00226024
0x9963165bdc60ec9aa0c805f6cdbaf49e8fa9f1c3fbe43432564a6cefa6cce0d2,Disperse Ether,19305023,0.009833514 ETH,0.00266717
0xa1ea2b4c19df2f2a28307fde047f0b721dba196efd709786a597ec7d0410cc87,Transfer,19305023,0.065695457 ETH,0.00075092
0x8646c533797621138475e391c929742c5fffb74d440066b219ae36a07d166229,Transfer,19305023,0 ETH,0.00186303
0x93db4062c0db67ed0bfecc53fff0d2ab50b3aa803448910c543948983b94794f,Transfer,19305023,0.17770941 ETH,0.00075092
0x2a299a30afa6b8fa8272073c106492af7ebe8f3333a7e7fcc72f75f72803c81a,Execute,19305023,0 ETH,0.00904559
0xef6964ade013957c1f410ee1238aae0c75c4114e9d8be846760682664c58183c,Approve,19305023,0 ETH,0.00168216
0x6d5ae1b4fca9e7f6b9fc1ad55353a8444f6ba558fae9604bb61ed5964be218c0,Transfer,19305023,0.033 ETH,0.00076142
0xf286b9606fd34ed81d100da6b31f1054934bba778629d0b709575fabd0289897,Multicall,19305023,0 ETH,0.00485399
0xc82c880c0d22da46a42be5f1d44e85ad1fb843b4c22eb95b95ca62c6c7450baa,Transfer,19305023,0.024 ETH,0.00076146
0x18326fc878bd8d50f219205401e63d57122265441898f2a79af8d7a6c6bdd0fe,Flush Forwarder ...,19305023,0 ETH,0.00223478
0xab3b5197163941779a76de522da30be9ec38bc778637b3fdb33c092f95bc912b,Finalize Withdra...,19305023,0 ETH,0.04716129
0x84551f964e81329f79af8cc65d6595186c2e0b02bb75f2c3826c22fc62b7336a,Swap Exact ETH F...,19305023,0.2 ETH,0.00667066
0x5d0e1489df8ca7a3e16f65557a9c393d072a8bdd16596b3431820b592b5f1a18,Approve,19305023,0 ETH,0.00173454
0xfc2c01248d61fbf3b6d1b52813c3606a9a33abad36f99145b02d641216898221,Approve,19305023,0 ETH,0.00171252
0x8936014bb8dfb8838dce755cb5aad247e50fbb6abf5a29f1be13642666bda0cf,Transfer,19305023,0.00174966 ETH,0.00212925
0xb8d4c07c449b627a42795f2d1152bdfb2506d9751713c5eef27c5fd54146ba87,Transfer,19305023,0.01573476 ETH,0.00304821
0xd9ca749fb3ec4e1ff74b80f0d58783f5adb3620de937375abbdc60a416a5aff8,Execute,19305023,0 ETH,0.00581005
0x84896eeef4de7f5dc099cbb792aee31e9ac4968e5c8fa88c7c452cb91b92c695,Execute,19305023,0.04540178 ETH,0.00422517
0x9cdbf7eeb46528adac0ed0f4c04e74c322d41dc5ff157285ace6629876198714,Execute,19305023,0 ETH,0.00285551
0x4b1401a6c391c09f03ed574bc4a764d8ff9ba2b94bf566f2faa18ada9a4926ae,Transfer,19305023,0 ETH,0.00151444
0xdc02b482056052113860676fdaded4c0724bf0cd7dc823be170b61c217c7087a,Transfer,19305023,0.003329376 ETH,0.00080106
0xc83366a69233b00f19e40cbc2f9920cf14c58c036e6b8e501238537dc6d562cf,Swap Exact Token...,19305023,0 ETH,0.00563812
0x8d37bbc0cd6cd3ca264e24bdb51ae57fe8b81ea8d42690ef57dec025e6f681d6,Transfer,19305023,0.0213766 ETH,0.00086705
0xea6c3b4365720b9999fd0522429da8567bd3e3cd0178169066fb8d27730a0972,Transfer,19305023,0.0251728 ETH,0.00086705
0x488cb61720a08dcbb67dffdc3b648242382b3ce7fd7b400bc589b1de4c2f63f2,Approve,19305023,0 ETH,0.00203865
0x8e14f0660a4309bbeda6e2fd06ce21da813904fa5c0eaf276cd07bb7f83aaee1,Transfer,19305023,0.317111262 ETH,0.00094873
0x83c86531e8f0457ce2c3a0ba38cdd35b1196f31fe3d40368a237ec577e0babc5,0x0d5f0e3b,19305023,0 ETH,0.00687977
0x7063a854553ff6526bcdcea90bb98d7a3d7bd121009ecc5c8f01e5073ea912ae,Swap Exact Token...,19305023,0 ETH,0.0055764
0x7233186d5d4a33fec0ba90057c01b1f9bad06614aca23b60f0c9d2dd8bd00b3a,Fulfill Order,19305023,0 ETH,0.00553663
0xae5434e2334262f8f83c9bfb34173b3d235804b15ba3bf1ac87f32233d21f1ce,Swap Exact ETH F...,19305023,0.05 ETH,0.00641251
0xf34d0b1bb3e6565f4fcb19157eea974b83ccea066570769758bcfaefd23fdc07,0x3f227120,19305023,0 ETH,0.00895091
0xde32130e97cff3dc2eef315d9212e07eb326dc37de3790b870e8ed11b842ba48,Swap Exact Token...,19305023,0 ETH,0.00469843
0xf7b910daa4504f437eaff43f92d2eca1e8ad599ffa3895c44e7178f73439e3e5,Swap Exact ETH F...,19305023,0.1 ETH,0.00742563
0xc05dc8da9ad169108b8bcf8d3398dc904ade7c29c67e2c1e4115aae415747225,0x0162e2d0,19305023,0.2 ETH,0.01262447
0xd8b2561315bf472e78fef89a23ce771d17de74f5180d93eca5a3da4a81ef4de3,0x853ade8c,19305023,0.000000085 ETH,0.02917107
0x3739c06b952b99f98c533903c38c74c2e56e54ef07a86083df8248d3068a16ac,Execute,19305023,0 ETH,0.00601176
0x6571552dd7c5793fa7c739546b5beb6a11cca82ab70ba5358aec1c8363f9f8e6,Execute,19305023,5.6 ETH,0.00574031
0x012eae4c66de213ac6034750d5292316b0a084a4c0e07a3de0fa1e18db01f4cb,0x093ac8f0,19305023,0.000000084 ETH,0.00631177
